date,縣市,鄉鎮,戶數,人口總,人口男,人口女
2016-08-01,連江縣,莒光鄉,285.0,1554.0,931.0,623.0
2016-08-01,連江縣,東引鄉,322.0,1290.0,772.0,518.0
2016-09-01,總計,新北市,1521700.0,3974911.0,1951006.0,2023905.0
2016-09-01,總計,臺北市,1046849.0,2696316.0,1290311.0,1406005.0
2016-09-01,總計,桃園市,765688.0,2136702.0,1066819.0,1069883.0
2016-09-01,總計,臺中市,939545.0,2759887.0,1363129.0,1396758.0
2016-09-01,總計,臺南市,676638.0,1885499.0,943148.0,942351.0
2016-09-01,總計,高雄市,1080508.0,2778332.0,1379143.0,1399189.0
2016-09-01,總計,臺灣省,2464206.0,7140866.0,3645590.0,3495276.0
2016-09-01,總計,宜蘭縣,166457.0,457671.0,231855.0,225816.0
2016-09-01,總計,新竹縣,186738.0,546272.0,279514.0,266758.0
2016-09-01,總計,苗栗縣,185450.0,560271.0,288890.0,271381.0
2016-09-01,總計,彰化縣,384130.0,1287665.0,657156.0,630509.0
2016-09-01,總計,南投縣,177274.0,506052.0,259449.0,246603.0
2016-09-01,總計,雲林縣,239262.0,695925.0,361645.0,334280.0
2016-09-01,總計,嘉義縣,182500.0,516531.0,268761.0,247770.0
2016-09-01,總計,屏東縣,285583.0,837048.0,428461.0,408587.0
2016-09-01,總計,臺東縣,82531.0,221199.0,114445.0,106754.0
2016-09-01,總計,花蓮縣,125167.0,331223.0,168636.0,162587.0
2016-09-01,總計,澎湖縣,39040.0,102880.0,52960.0,49920.0
2016-09-01,總計,基隆市,151636.0,372019.0,186560.0,185459.0
2016-09-01,總計,新竹市,159587.0,436220.0,215770.0,220450.0
2016-09-01,總計,嘉義市,98851.0,269890.0,131488.0,138402.0
2016-09-01,總計,福建省,41749.0,147005.0,74416.0,72589.0
2016-09-01,總計,金門縣,39106.0,134419.0,67225.0,67194.0
2016-09-01,總計,連江縣,2643.0,12586.0,7191.0,5395.0
2016-09-01,新北市,板橋區,206289.0,552317.0,269925.0,282392.0
2016-09-01,新北市,三重區,149519.0,388216.0,191376.0,196840.0
2016-09-01,新北市,中和區,163888.0,414220.0,201950.0,212270.0
2016-09-01,新北市,永和區,90694.0,224269.0,106648.0,117621.0
2016-09-01,新北市,新莊區,150191.0,413762.0,202399.0,211363.0
2016-09-01,新北市,新店區,124810.0,300731.0,145048.0,155683.0
2016-09-01,新北市,樹林區,65789.0,184243.0,92003.0,92240.0
2016-09-01,新北市,鶯歌區,29505.0,87362.0,43785.0,43577.0
2016-09-01,新北市,三峽區,41808.0,113941.0,57225.0,56716.0
2016-09-01,新北市,淡水區,71873.0,164838.0,79273.0,85565.0
2016-09-01,新北市,汐止區,85655.0,197110.0,96310.0,100800.0
2016-09-01,新北市,瑞芳區,16165.0,40677.0,20569.0,20108.0
2016-09-01,新北市,土城區,86270.0,238331.0,117799.0,120532.0
2016-09-01,新北市,蘆洲區,70019.0,200393.0,98608.0,101785.0
2016-09-01,新北市,五股區,30586.0,83839.0,42320.0,41519.0
2016-09-01,新北市,泰山區,28168.0,78763.0,39121.0,39642.0
2016-09-01,新北市,林口區,40196.0,102545.0,50061.0,52484.0
2016-09-01,新北市,深坑區,9512.0,23644.0,11806.0,11838.0
2016-09-01,新北市,石碇區,3371.0,7761.0,4271.0,3490.0
2016-09-01,新北市,坪林區,2504.0,6511.0,3615.0,2896.0
2016-09-01,新北市,三芝區,9414.0,23356.0,12010.0,11346.0
2016-09-01,新北市,石門區,4294.0,12491.0,6473.0,6018.0
2016-09-01,新北市,八里區,14239.0,38008.0,18945.0,19063.0
2016-09-01,新北市,平溪區,2338.0,4791.0,2648.0,2143.0
2016-09-01,新北市,雙溪區,3821.0,9111.0,4916.0,4195.0
2016-09-01,新北市,貢寮區,4405.0,12760.0,6518.0,6242.0
2016-09-01,新北市,金山區,7071.0,22216.0,10968.0,11248.0
2016-09-01,新北市,萬里區,7454.0,22535.0,11344.0,11191.0
2016-09-01,新北市,烏來區,1852.0,6170.0,3072.0,3098.0
2016-09-01,臺北市,松山區,80281.0,208387.0,98086.0,110301.0
2016-09-01,臺北市,信義區,89610.0,228059.0,109103.0,118956.0
2016-09-01,臺北市,大安區,120446.0,311479.0,145638.0,165841.0
2016-09-01,臺北市,中山區,99536.0,231106.0,107839.0,123267.0
2016-09-01,臺北市,中正區,65062.0,160790.0,76761.0,84029.0
2016-09-01,臺北市,大同區,51556.0,130167.0,63543.0,66624.0
2016-09-01,臺北市,萬華區,78536.0,193741.0,95395.0,98346.0
2016-09-01,臺北市,文山區,104902.0,275214.0,132220.0,142994.0
2016-09-01,臺北市,南港區,46809.0,122523.0,59898.0,62625.0
2016-09-01,臺北市,內湖區,107164.0,287453.0,137490.0,149963.0
2016-09-01,臺北市,士林區,106629.0,290001.0,140124.0,149877.0
2016-09-01,臺北市,北投區,96318.0,257396.0,124214.0,133182.0
2016-09-01,桃園市,桃園區,162027.0,432316.0,210368.0,221948.0
2016-09-01,桃園市,中壢區,143939.0,394421.0,194813.0,199608.0
2016-09-01,桃園市,大溪區,31751.0,93871.0,47986.0,45885.0
2016-09-01,桃園市,楊梅區,56006.0,163107.0,82435.0,80672.0
2016-09-01,桃園市,蘆竹區,56422.0,157891.0,78598.0,79293.0
2016-09-01,桃園市,大園區,31164.0,86609.0,44386.0,42223.0
2016-09-01,桃園市,龜山區,58668.0,151453.0,75790.0,75663.0
2016-09-01,桃園市,八德區,67802.0,191536.0,96246.0,95290.0
2016-09-01,桃園市,龍潭區,40750.0,119626.0,60148.0,59478.0
2016-09-01,桃園市,平鎮區,75466.0,220665.0,109875.0,110790.0
2016-09-01,桃園市,新屋區,15951.0,48697.0,25970.0,22727.0
2016-09-01,桃園市,觀音區,21988.0,65390.0,34146.0,31244.0
2016-09-01,桃園市,復興區,3754.0,11120.0,6058.0,5062.0
2016-09-01,臺中市,中區,7979.0,18764.0,9327.0,9437.0
2016-09-01,臺中市,東區,27556.0,75288.0,37545.0,37743.0
2016-09-01,臺中市,南區,47277.0,122991.0,59166.0,63825.0
2016-09-01,臺中市,西區,45358.0,115522.0,54973.0,60549.0
2016-09-01,臺中市,北區,58892.0,147503.0,70661.0,76842.0
2016-09-01,臺中市,西屯區,83659.0,223636.0,107719.0,115917.0
2016-09-01,臺中市,南屯區,60540.0,166135.0,79525.0,86610.0
2016-09-01,臺中市,北屯區,96874.0,269077.0,129332.0,139745.0
2016-09-01,臺中市,豐原區,53038.0,166718.0,82520.0,84198.0
2016-09-01,臺中市,東勢區,17337.0,51004.0,26265.0,24739.0
2016-09-01,臺中市,大甲區,22854.0,77684.0,39122.0,38562.0
2016-09-01,臺中市,清水區,26725.0,86256.0,44273.0,41983.0
2016-09-01,臺中市,沙鹿區,28588.0,90840.0,45945.0,44895.0
2016-09-01,臺中市,梧棲區,17432.0,57492.0,28915.0,28577.0
2016-09-01,臺中市,后里區,15885.0,54244.0,27591.0,26653.0
2016-09-01,臺中市,神岡區,19171.0,65477.0,33441.0,32036.0
2016-09-01,臺中市,潭子區,35795.0,107190.0,53054.0,54136.0
2016-09-01,臺中市,大雅區,28864.0,94195.0,47051.0,47144.0
2016-09-01,臺中市,新社區,7537.0,24950.0,12960.0,11990.0
2016-09-01,臺中市,石岡區,4909.0,15225.0,7907.0,7318.0
2016-09-01,臺中市,外埔區,9581.0,32007.0,16410.0,15597.0
2016-09-01,臺中市,大安區,5448.0,19476.0,10282.0,9194.0
2016-09-01,臺中市,烏日區,23678.0,73235.0,36854.0,36381.0
2016-09-01,臺中市,大肚區,17352.0,57106.0,29178.0,27928.0
2016-09-01,臺中市,龍井區,22565.0,76886.0,38843.0,38043.0
2016-09-01,臺中市,霧峰區,19883.0,64867.0,33006.0,31861.0
2016-09-01,臺中市,太平區,61899.0,185721.0,92269.0,93452.0
2016-09-01,臺中市,大里區,68369.0,209613.0,103203.0,106410.0
2016-09-01,臺中市,和平區,4500.0,10785.0,5792.0,4993.0
2016-09-01,臺南市,新營區,28862.0,78147.0,38649.0,39498.0
2016-09-01,臺南市,鹽水區,10085.0,25941.0,13547.0,12394.0
2016-09-01,臺南市,白河區,10857.0,28924.0,15116.0,13808.0
2016-09-01,臺南市,柳營區,7869.0,21552.0,11265.0,10287.0
2016-09-01,臺南市,後壁區,8880.0,24135.0,12538.0,11597.0
2016-09-01,臺南市,東山區,8425.0,21401.0,11357.0,10044.0
2016-09-01,臺南市,麻豆區,15683.0,44808.0,22765.0,22043.0
2016-09-01,臺南市,下營區,9114.0,24585.0,12665.0,11920.0
2016-09-01,臺南市,六甲區,7715.0,22464.0,11600.0,10864.0
2016-09-01,臺南市,官田區,7868.0,21537.0,10998.0,10539.0
2016-09-01,臺南市,大內區,3899.0,9978.0,5341.0,4637.0
2016-09-01,臺南市,佳里區,20517.0,59514.0,29523.0,29991.0
2016-09-01,臺南市,學甲區,9674.0,26457.0,13525.0,12932.0
2016-09-01,臺南市,西港區,8154.0,24914.0,12622.0,12292.0
2016-09-01,臺南市,七股區,8058.0,23165.0,11990.0,11175.0
2016-09-01,臺南市,將軍區,7300.0,20103.0,10236.0,9867.0
2016-09-01,臺南市,北門區,4286.0,11373.0,5773.0,5600.0
2016-09-01,臺南市,新化區,14327.0,43762.0,22312.0,21450.0
2016-09-01,臺南市,善化區,17163.0,47476.0,23947.0,23529.0
2016-09-01,臺南市,新市區,11932.0,36133.0,18169.0,17964.0
2016-09-01,臺南市,安定區,9965.0,30462.0,15625.0,14837.0
2016-09-01,臺南市,山上區,2697.0,7390.0,3876.0,3514.0
2016-09-01,臺南市,玉井區,5123.0,14287.0,7410.0,6877.0
2016-09-01,臺南市,楠西區,3537.0,9947.0,5274.0,4673.0
2016-09-01,臺南市,南化區,2863.0,8822.0,4773.0,4049.0
2016-09-01,臺南市,左鎮區,1982.0,5005.0,2801.0,2204.0
2016-09-01,臺南市,仁德區,27215.0,74589.0,37900.0,36689.0
2016-09-01,臺南市,歸仁區,22454.0,68098.0,34617.0,33481.0
2016-09-01,臺南市,關廟區,11061.0,34679.0,17895.0,16784.0
2016-09-01,臺南市,龍崎區,1559.0,4136.0,2231.0,1905.0
2016-09-01,臺南市,永康區,82480.0,231785.0,114450.0,117335.0
2016-09-01,臺南市,東區,71799.0,187872.0,90238.0,97634.0
2016-09-01,臺南市,南區,45278.0,125752.0,62405.0,63347.0
2016-09-01,臺南市,北區,50396.0,132951.0,64781.0,68170.0
2016-09-01,臺南市,安南區,61846.0,190851.0,96362.0,94489.0
2016-09-01,臺南市,安平區,25084.0,65677.0,31173.0,34504.0
2016-09-01,臺南市,中西區,30631.0,76827.0,37399.0,39428.0
2016-09-01,高雄市,鹽埕區,10800.0,24680.0,12237.0,12443.0
2016-09-01,高雄市,鼓山區,57059.0,137710.0,66695.0,71015.0
2016-09-01,高雄市,左營區,78261.0,196765.0,94914.0,101851.0
2016-09-01,高雄市,楠梓區,68743.0,181426.0,89348.0,92078.0
2016-09-01,高雄市,三民區,135798.0,344963.0,167289.0,177674.0
2016-09-01,高雄市,新興區,22709.0,51501.0,24794.0,26707.0
2016-09-01,高雄市,前金區,12513.0,27138.0,13037.0,14101.0
2016-09-01,高雄市,苓雅區,72253.0,173184.0,83631.0,89553.0
2016-09-01,高雄市,前鎮區,78486.0,191526.0,94239.0,97287.0
2016-09-01,高雄市,旗津區,11105.0,28924.0,14951.0,13973.0
2016-09-01,高雄市,小港區,67089.0,156626.0,77916.0,78710.0
2016-09-01,高雄市,鳳山區,138380.0,357504.0,175605.0,181899.0
2016-09-01,高雄市,林園區,25702.0,70219.0,35628.0,34591.0
2016-09-01,高雄市,大寮區,41738.0,112029.0,57472.0,54557.0
2016-09-01,高雄市,大樹區,13517.0,43082.0,22125.0,20957.0
2016-09-01,高雄市,大社區,12802.0,34609.0,17558.0,17051.0
2016-09-01,高雄市,仁武區,31909.0,83879.0,42654.0,41225.0
2016-09-01,高雄市,鳥松區,18014.0,44225.0,22516.0,21709.0
2016-09-01,高雄市,岡山區,34836.0,97608.0,48490.0,49118.0
2016-09-01,高雄市,橋頭區,13420.0,37432.0,19042.0,18390.0
2016-09-01,高雄市,燕巢區,10440.0,30006.0,15877.0,14129.0
2016-09-01,高雄市,田寮區,3324.0,7364.0,4083.0,3281.0
2016-09-01,高雄市,阿蓮區,9398.0,29145.0,14702.0,14443.0
2016-09-01,高雄市,路竹區,16912.0,53037.0,27075.0,25962.0
2016-09-01,高雄市,湖內區,10701.0,29737.0,15140.0,14597.0
2016-09-01,高雄市,茄萣區,10481.0,30447.0,15720.0,14727.0
2016-09-01,高雄市,永安區,5728.0,14032.0,7062.0,6970.0
2016-09-01,高雄市,彌陀區,6770.0,19600.0,10101.0,9499.0
2016-09-01,高雄市,梓官區,12572.0,36237.0,18700.0,17537.0
2016-09-01,高雄市,旗山區,13821.0,37444.0,19390.0,18054.0
2016-09-01,高雄市,美濃區,14649.0,40469.0,21229.0,19240.0
2016-09-01,高雄市,六龜區,5567.0,13266.0,7130.0,6136.0
2016-09-01,高雄市,甲仙區,2350.0,6225.0,3313.0,2912.0
2016-09-01,高雄市,杉林區,4812.0,12274.0,6717.0,5557.0
2016-09-01,高雄市,內門區,5091.0,14776.0,8002.0,6774.0
2016-09-01,高雄市,茂林區,582.0,1897.0,936.0,961.0
2016-09-01,高雄市,桃源區,1323.0,4218.0,2208.0,2010.0
2016-09-01,高雄市,那瑪夏區,853.0,3128.0,1617.0,1511.0
2016-09-01,宜蘭縣,宜蘭市,35906.0,95975.0,46902.0,49073.0
2016-09-01,宜蘭縣,羅東鎮,26256.0,72479.0,34388.0,38091.0
2016-09-01,宜蘭縣,蘇澳鎮,14135.0,40516.0,20655.0,19861.0
2016-09-01,宜蘭縣,頭城鎮,10201.0,29744.0,15332.0,14412.0
2016-09-01,宜蘭縣,礁溪鄉,13802.0,35934.0,18725.0,17209.0
2016-09-01,宜蘭縣,壯圍鄉,8657.0,24286.0,12846.0,11440.0
2016-09-01,宜蘭縣,員山鄉,11595.0,32314.0,17136.0,15178.0
2016-09-01,宜蘭縣,冬山鄉,19020.0,53319.0,27403.0,25916.0
2016-09-01,宜蘭縣,五結鄉,14660.0,39672.0,20531.0,19141.0
2016-09-01,宜蘭縣,三星鄉,8409.0,21411.0,11538.0,9873.0
2016-09-01,宜蘭縣,大同鄉,1890.0,6079.0,3292.0,2787.0
2016-09-01,宜蘭縣,南澳鄉,1926.0,5942.0,3107.0,2835.0
2016-09-01,新竹縣,竹北市,62767.0,175242.0,87303.0,87939.0
2016-09-01,新竹縣,關西鎮,9529.0,29527.0,15807.0,13720.0
2016-09-01,新竹縣,新埔鎮,10697.0,33833.0,18048.0,15785.0
2016-09-01,新竹縣,竹東鎮,33433.0,96831.0,48686.0,48145.0
2016-09-01,新竹縣,湖口鄉,26099.0,77511.0,39304.0,38207.0
2016-09-01,新竹縣,橫山鄉,4489.0,13357.0,7242.0,6115.0
2016-09-01,新竹縣,新豐鄉,18098.0,56383.0,28944.0,27439.0
2016-09-01,新竹縣,芎林鄉,6504.0,20180.0,10696.0,9484.0
2016-09-01,新竹縣,寶山鄉,5336.0,14322.0,7753.0,6569.0
2016-09-01,新竹縣,北埔鄉,3129.0,9569.0,5190.0,4379.0
2016-09-01,新竹縣,峨眉鄉,2078.0,5592.0,3098.0,2494.0
2016-09-01,新竹縣,尖石鄉,2844.0,9367.0,4973.0,4394.0
2016-09-01,新竹縣,五峰鄉,1735.0,4558.0,2470.0,2088.0
2016-09-01,苗栗縣,苗栗市,30952.0,90013.0,44967.0,45046.0
2016-09-01,苗栗縣,頭份市,33804.0,103121.0,52028.0,51093.0
2016-09-01,苗栗縣,苑裡鎮,14530.0,47252.0,24574.0,22678.0
2016-09-01,苗栗縣,通霄鎮,11548.0,35578.0,18778.0,16800.0
2016-09-01,苗栗縣,竹南鎮,28387.0,84953.0,42870.0,42083.0
2016-09-01,苗栗縣,後龍鎮,11867.0,37372.0,19713.0,17659.0
2016-09-01,苗栗縣,卓蘭鎮,6089.0,17715.0,9243.0,8472.0
2016-09-01,苗栗縣,大湖鄉,5409.0,15135.0,8029.0,7106.0
2016-09-01,苗栗縣,公館鄉,10661.0,34289.0,17880.0,16409.0
2016-09-01,苗栗縣,銅鑼鄉,6159.0,18541.0,9819.0,8722.0
2016-09-01,苗栗縣,南庄鄉,3954.0,10407.0,5737.0,4670.0
2016-09-01,苗栗縣,頭屋鄉,3653.0,11118.0,5879.0,5239.0
2016-09-01,苗栗縣,三義鄉,5570.0,16875.0,8874.0,8001.0
2016-09-01,苗栗縣,西湖鄉,2664.0,7322.0,4062.0,3260.0
2016-09-01,苗栗縣,造橋鄉,4116.0,13205.0,6949.0,6256.0
2016-09-01,苗栗縣,三灣鄉,2409.0,6921.0,3788.0,3133.0
2016-09-01,苗栗縣,獅潭鄉,1718.0,4499.0,2518.0,1981.0
2016-09-01,苗栗縣,泰安鄉,1960.0,5955.0,3182.0,2773.0
2016-09-01,彰化縣,彰化市,75893.0,234721.0,116095.0,118626.0
2016-09-01,彰化縣,員林市,38922.0,124923.0,62149.0,62774.0
2016-09-01,彰化縣,鹿港鎮,24300.0,86697.0,44107.0,42590.0
2016-09-01,彰化縣,和美鎮,26495.0,91229.0,46504.0,44725.0
2016-09-01,彰化縣,北斗鎮,10566.0,33274.0,16781.0,16493.0
2016-09-01,彰化縣,溪湖鎮,16191.0,55683.0,28307.0,27376.0
2016-09-01,彰化縣,田中鎮,13080.0,42250.0,21822.0,20428.0
2016-09-01,彰化縣,二林鎮,14974.0,51598.0,26588.0,25010.0
2016-09-01,彰化縣,線西鄉,4372.0,16990.0,8782.0,8208.0
2016-09-01,彰化縣,伸港鄉,9799.0,36632.0,18704.0,17928.0
2016-09-01,彰化縣,福興鄉,12611.0,47413.0,24691.0,22722.0
2016-09-01,彰化縣,秀水鄉,10603.0,39352.0,20310.0,19042.0
2016-09-01,彰化縣,花壇鄉,13980.0,46163.0,23738.0,22425.0
2016-09-01,彰化縣,芬園鄉,6852.0,23911.0,12576.0,11335.0
2016-09-01,彰化縣,大村鄉,11015.0,36723.0,19021.0,17702.0
2016-09-01,彰化縣,埔鹽鄉,9033.0,32829.0,17239.0,15590.0
2016-09-01,彰化縣,埔心鄉,10451.0,34786.0,17938.0,16848.0
2016-09-01,彰化縣,永靖鄉,10908.0,37800.0,19590.0,18210.0
2016-09-01,彰化縣,社頭鄉,12839.0,43349.0,22257.0,21092.0
2016-09-01,彰化縣,二水鄉,5326.0,15550.0,8155.0,7395.0
2016-09-01,彰化縣,田尾鄉,7914.0,27611.0,14270.0,13341.0
2016-09-01,彰化縣,埤頭鄉,8988.0,30783.0,16006.0,14777.0
2016-09-01,彰化縣,芳苑鄉,10129.0,34100.0,18023.0,16077.0
2016-09-01,彰化縣,大城鄉,5297.0,17335.0,9392.0,7943.0
2016-09-01,彰化縣,竹塘鄉,4630.0,15520.0,8175.0,7345.0
2016-09-01,彰化縣,溪州鄉,8962.0,30443.0,15936.0,14507.0
2016-09-01,南投縣,南投市,34585.0,101091.0,50670.0,50421.0
2016-09-01,南投縣,埔里鎮,28962.0,81709.0,40897.0,40812.0
2016-09-01,南投縣,草屯鎮,32947.0,98519.0,49795.0,48724.0
2016-09-01,南投縣,竹山鎮,20026.0,55656.0,28577.0,27079.0
2016-09-01,南投縣,集集鎮,4317.0,11079.0,5758.0,5321.0
2016-09-01,南投縣,名間鄉,12607.0,39287.0,20652.0,18635.0
2016-09-01,南投縣,鹿谷鄉,7788.0,18035.0,9612.0,8423.0
2016-09-01,南投縣,中寮鄉,5651.0,15164.0,8236.0,6928.0
2016-09-01,南投縣,魚池鄉,5747.0,16179.0,8507.0,7672.0
2016-09-01,南投縣,國姓鄉,7306.0,19154.0,10352.0,8802.0
2016-09-01,南投縣,水里鄉,7177.0,18081.0,9486.0,8595.0
2016-09-01,南投縣,信義鄉,5229.0,16406.0,8782.0,7624.0
2016-09-01,南投縣,仁愛鄉,4932.0,15692.0,8125.0,7567.0
2016-09-01,雲林縣,斗六市,37805.0,108415.0,54090.0,54325.0
2016-09-01,雲林縣,斗南鎮,15821.0,45345.0,23057.0,22288.0
2016-09-01,雲林縣,虎尾鎮,24656.0,70760.0,35862.0,34898.0
2016-09-01,雲林縣,西螺鎮,14571.0,46639.0,23620.0,23019.0
2016-09-01,雲林縣,土庫鎮,9296.0,29321.0,15325.0,13996.0
2016-09-01,雲林縣,北港鎮,15931.0,40805.0,21152.0,19653.0
2016-09-01,雲林縣,古坑鄉,10949.0,32044.0,16895.0,15149.0
2016-09-01,雲林縣,大埤鄉,6706.0,19495.0,10464.0,9031.0
2016-09-01,雲林縣,莿桐鄉,9296.0,29092.0,15292.0,13800.0
2016-09-01,雲林縣,林內鄉,5979.0,18568.0,9710.0,8858.0
2016-09-01,雲林縣,二崙鄉,8916.0,27617.0,14790.0,12827.0
2016-09-01,雲林縣,崙背鄉,8510.0,25183.0,13327.0,11856.0
2016-09-01,雲林縣,麥寮鄉,14137.0,44833.0,22610.0,22223.0
2016-09-01,雲林縣,東勢鄉,5712.0,15182.0,8357.0,6825.0
2016-09-01,雲林縣,褒忠鄉,4453.0,13231.0,7109.0,6122.0
2016-09-01,雲林縣,臺西鄉,8723.0,24273.0,13010.0,11263.0
2016-09-01,雲林縣,元長鄉,9324.0,26461.0,14456.0,12005.0
2016-09-01,雲林縣,四湖鄉,8858.0,24275.0,13178.0,11097.0
2016-09-01,雲林縣,口湖鄉,9546.0,28152.0,14974.0,13178.0
2016-09-01,雲林縣,水林鄉,10073.0,26234.0,14367.0,11867.0
2016-09-01,嘉義縣,太保市,12604.0,37474.0,19252.0,18222.0
2016-09-01,嘉義縣,朴子市,15624.0,42688.0,21614.0,21074.0
2016-09-01,嘉義縣,布袋鎮,9999.0,27575.0,14097.0,13478.0
2016-09-01,嘉義縣,大林鎮,11372.0,31469.0,16106.0,15363.0
2016-09-01,嘉義縣,民雄鄉,24640.0,71859.0,36791.0,35068.0
2016-09-01,嘉義縣,溪口鄉,5372.0,14997.0,8004.0,6993.0
2016-09-01,嘉義縣,新港鄉,10663.0,32536.0,17133.0,15403.0
2016-09-01,嘉義縣,六腳鄉,8953.0,23888.0,12710.0,11178.0
2016-09-01,嘉義縣,東石鄉,9308.0,25412.0,13477.0,11935.0
2016-09-01,嘉義縣,義竹鄉,7492.0,18917.0,9835.0,9082.0
2016-09-01,嘉義縣,鹿草鄉,5802.0,15904.0,8540.0,7364.0
2016-09-01,嘉義縣,水上鄉,18000.0,50197.0,25885.0,24312.0
2016-09-01,嘉義縣,中埔鄉,15969.0,45472.0,23633.0,21839.0
2016-09-01,嘉義縣,竹崎鄉,11736.0,36313.0,19391.0,16922.0
2016-09-01,嘉義縣,梅山鄉,6774.0,19824.0,10552.0,9272.0
2016-09-01,嘉義縣,番路鄉,4297.0,11741.0,6346.0,5395.0
2016-09-01,嘉義縣,大埔鄉,1939.0,4590.0,2386.0,2204.0
2016-09-01,嘉義縣,阿里山鄉,1956.0,5675.0,3009.0,2666.0
2016-09-01,屏東縣,屏東市,73912.0,201830.0,100050.0,101780.0
2016-09-01,屏東縣,潮州鎮,19368.0,54841.0,27441.0,27400.0
2016-09-01,屏東縣,東港鎮,16596.0,48193.0,24366.0,23827.0
2016-09-01,屏東縣,恆春鎮,11461.0,30761.0,15748.0,15013.0
2016-09-01,屏東縣,萬丹鄉,14875.0,51325.0,26564.0,24761.0
2016-09-01,屏東縣,長治鄉,10075.0,30186.0,15721.0,14465.0
2016-09-01,屏東縣,麟洛鄉,3780.0,11163.0,5797.0,5366.0
2016-09-01,屏東縣,九如鄉,6928.0,22067.0,11413.0,10654.0
2016-09-01,屏東縣,里港鄉,8188.0,27087.0,13771.0,13316.0
2016-09-01,屏東縣,鹽埔鄉,7854.0,26225.0,13631.0,12594.0
2016-09-01,屏東縣,高樹鄉,9327.0,24898.0,13246.0,11652.0
2016-09-01,屏東縣,萬巒鄉,6500.0,20649.0,10797.0,9852.0
2016-09-01,屏東縣,內埔鄉,18558.0,55261.0,28582.0,26679.0
2016-09-01,屏東縣,竹田鄉,5656.0,17423.0,9228.0,8195.0
2016-09-01,屏東縣,新埤鄉,3431.0,9966.0,5299.0,4667.0
2016-09-01,屏東縣,枋寮鄉,8526.0,24880.0,13052.0,11828.0
2016-09-01,屏東縣,新園鄉,11772.0,35785.0,18540.0,17245.0
2016-09-01,屏東縣,崁頂鄉,4469.0,15898.0,8072.0,7826.0
2016-09-01,屏東縣,林邊鄉,6800.0,18431.0,9449.0,8982.0
2016-09-01,屏東縣,南州鄉,3716.0,10847.0,5558.0,5289.0
2016-09-01,屏東縣,佳冬鄉,6982.0,19721.0,10250.0,9471.0
2016-09-01,屏東縣,琉球鄉,4427.0,12427.0,6843.0,5584.0
2016-09-01,屏東縣,車城鄉,3482.0,8820.0,4747.0,4073.0
2016-09-01,屏東縣,滿州鄉,3022.0,7884.0,4313.0,3571.0
2016-09-01,屏東縣,枋山鄉,2119.0,5528.0,2940.0,2588.0
2016-09-01,屏東縣,三地門鄉,2304.0,7664.0,3862.0,3802.0
2016-09-01,屏東縣,霧臺鄉,1054.0,3283.0,1686.0,1597.0
2016-09-01,屏東縣,瑪家鄉,2044.0,6762.0,3453.0,3309.0
2016-09-01,屏東縣,泰武鄉,1328.0,5247.0,2755.0,2492.0
2016-09-01,屏東縣,來義鄉,2235.0,7499.0,3818.0,3681.0
2016-09-01,屏東縣,春日鄉,1365.0,4828.0,2490.0,2338.0
2016-09-01,屏東縣,獅子鄉,1538.0,4820.0,2493.0,2327.0
2016-09-01,屏東縣,牡丹鄉,1891.0,4849.0,2486.0,2363.0
2016-09-01,臺東縣,臺東市,39458.0,106468.0,53424.0,53044.0
2016-09-01,臺東縣,成功鎮,5414.0,14484.0,7660.0,6824.0
2016-09-01,臺東縣,關山鎮,3207.0,8847.0,4636.0,4211.0
2016-09-01,臺東縣,卑南鄉,6681.0,17457.0,9236.0,8221.0
2016-09-01,臺東縣,大武鄉,2511.0,6225.0,3249.0,2976.0
2016-09-01,臺東縣,太麻里鄉,4659.0,11328.0,6033.0,5295.0
2016-09-01,臺東縣,東河鄉,3776.0,8734.0,4816.0,3918.0
2016-09-01,臺東縣,長濱鄉,2916.0,7431.0,4210.0,3221.0
2016-09-01,臺東縣,鹿野鄉,3061.0,8044.0,4297.0,3747.0
2016-09-01,臺東縣,池上鄉,3228.0,8403.0,4390.0,4013.0
2016-09-01,臺東縣,綠島鄉,1104.0,3733.0,1948.0,1785.0
2016-09-01,臺東縣,延平鄉,1060.0,3523.0,1896.0,1627.0
2016-09-01,臺東縣,海端鄉,1091.0,4286.0,2288.0,1998.0
2016-09-01,臺東縣,達仁鄉,1447.0,3560.0,1940.0,1620.0
2016-09-01,臺東縣,金峰鄉,1113.0,3596.0,1853.0,1743.0
2016-09-01,臺東縣,蘭嶼鄉,1805.0,5080.0,2569.0,2511.0
2016-09-01,花蓮縣,花蓮市,41452.0,105235.0,50905.0,54330.0
2016-09-01,花蓮縣,鳳林鎮,4403.0,11036.0,5753.0,5283.0
2016-09-01,花蓮縣,玉里鎮,8891.0,24789.0,13232.0,11557.0
2016-09-01,花蓮縣,新城鄉,7666.0,20252.0,10432.0,9820.0
2016-09-01,花蓮縣,吉安鄉,31664.0,83572.0,42253.0,41319.0
2016-09-01,花蓮縣,壽豐鄉,7077.0,18118.0,9651.0,8467.0
2016-09-01,花蓮縣,光復鄉,5028.0,13086.0,6961.0,6125.0
2016-09-01,花蓮縣,豐濱鄉,1721.0,4461.0,2485.0,1976.0
2016-09-01,花蓮縣,瑞穗鄉,4717.0,11799.0,6369.0,5430.0
2016-09-01,花蓮縣,富里鄉,4005.0,10583.0,5754.0,4829.0
2016-09-01,花蓮縣,秀林鄉,4773.0,15806.0,8143.0,7663.0
